mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,freq/Hz,|Z|/Ohm,Phase(Z)/deg,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,z cycle,Re(Z)/Ohm,Im(Z)/Ohm,Re(Y)/Ohm-1,Im(Y)/Ohm-1,|Y|/Ohm-1,Phase(Y)/deg,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.39E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.42E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.45E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.48E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.51E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.54E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.57E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.60E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.63E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.66E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.69E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.72E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.75E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.78E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.81E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.84E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.87E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,7,115,2.35E+05,0.00E+00,4.17E+00,0.00E+00,0.00E+00,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,3.78E+03,52,1.49E+01,4.87E-06,1.13E+10,0.00E+00,4.90E+03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,0.00E+00,3.78E+03,3.78E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.93E+00,-1.50E+04,-8.33E-03,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,-8.33E-03,53,1.49E+01,3.76E-05,1.13E+10,1.27E+05,0.00E+00,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,8.33E-03,0.00E+00,8.33E-03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.90E+01,2.62E-01
1,0,0,0,1,0,8,112,2.35E+05,-1.50E+04,3.93E+00,-1.50E+04,-8.33E-03,3.00E+03,7.57E+02,0.00E+00,0.00E+00,0.00E+00,-1.67E-02,53,1.49E+01,7.04E-05,1.13E+10,2.51E+05,2.00E-03,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-01,1.67E-02,0.00E+00,1.67E-02,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.89E+01,2.62E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.77E+00,-1.50E+04,-1.25E+02,2.75E+03,7.58E+02,0.00E+00,0.00E+00,0.00E+00,-2.50E+02,53,1.49E+01,9.48E-01,1.13E+10,2.23E+09,6.00E+01,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.12E-01,2.50E+02,0.00E+00,2.50E+02,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.65E+01,2.51E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.75E+00,-1.50E+04,-1.25E+02,2.63E+03,7.58E+02,0.00E+00,0.00E+00,0.00E+00,-3.75E+02,53,1.49E+01,1.42E+00,1.13E+10,3.25E+09,9.00E+01,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E-01,3.75E+02,0.00E+00,3.75E+02,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.63E+01,2.50E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.74E+00,-1.50E+04,-1.25E+02,2.50E+03,7.59E+02,0.00E+00,0.00E+00,0.00E+00,-5.00E+02,53,1.49E+01,1.89E+00,1.13E+10,4.19E+09,1.20E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.75E-01,5.00E+02,0.00E+00,5.00E+02,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.61E+01,2.49E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.72E+00,-1.50E+04,-1.25E+02,2.38E+03,7.59E+02,0.00E+00,0.00E+00,0.00E+00,-6.25E+02,53,1.49E+01,2.35E+00,1.13E+10,5.04E+09,1.50E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.06E-01,6.25E+02,0.00E+00,6.25E+02,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.58E+01,2.48E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.70E+00,-1.50E+04,-1.25E+02,2.25E+03,7.60E+02,0.00E+00,0.00E+00,0.00E+00,-7.50E+02,53,1.49E+01,2.82E+00,1.13E+10,5.76E+09,1.80E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.37E-01,7.50E+02,0.00E+00,7.50E+02,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.55E+01,2.47E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.67E+00,-1.50E+04,-1.25E+02,2.13E+03,7.60E+02,0.00E+00,0.00E+00,0.00E+00,-8.75E+02,53,1.49E+01,3.28E+00,1.13E+10,6.35E+09,2.10E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.69E-01,8.75E+02,0.00E+00,8.75E+02,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.51E+01,2.45E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.65E+00,-1.50E+04,-1.25E+02,2.00E+03,7.61E+02,0.00E+00,0.00E+00,0.00E+00,-1.00E+03,53,1.49E+01,3.73E+00,1.13E+10,6.87E+09,2.40E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-01,1.00E+03,0.00E+00,1.00E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.47E+01,2.43E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.62E+00,-1.50E+04,-1.25E+02,1.88E+03,7.61E+02,0.00E+00,0.00E+00,0.00E+00,-1.12E+03,53,1.49E+01,4.19E+00,1.13E+10,7.35E+09,2.70E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E-01,1.12E+03,0.00E+00,1.12E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.43E+01,2.41E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.59E+00,-1.50E+04,-1.25E+02,1.75E+03,7.62E+02,0.00E+00,0.00E+00,0.00E+00,-1.25E+03,53,1.49E+01,4.64E+00,1.13E+10,7.83E+09,3.00E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.62E-01,1.25E+03,0.00E+00,1.25E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.39E+01,2.40E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.57E+00,-1.50E+04,-1.25E+02,1.63E+03,7.62E+02,0.00E+00,0.00E+00,0.00E+00,-1.37E+03,53,1.49E+01,5.09E+00,1.13E+10,8.27E+09,3.30E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.94E-01,1.37E+03,0.00E+00,1.37E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.35E+01,2.38E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.55E+00,-1.50E+04,-1.25E+02,1.50E+03,7.62E+02,0.00E+00,0.00E+00,0.00E+00,-1.50E+03,53,1.49E+01,5.53E+00,1.13E+10,8.67E+09,3.60E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.25E-01,1.50E+03,0.00E+00,1.50E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.32E+01,2.37E-01
1,0,0,0,0,0,8,112,2.35E+05,-1.50E+04,3.52E+00,-1.50E+04,-1.25E+02,1.38E+03,7.63E+02,0.00E+00,0.00E+00,0.00E+00,-1.62E+03,53,1.49E+01,5.97E+00,1.13E+10,9.00E+09,3.90E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.56E-01,1.62E+03,0.00E+00,1.62E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.28E+01,2.35E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.49E+00,-1.50E+04,-1.25E+02,1.25E+03,7.63E+02,0.00E+00,0.00E+00,0.00E+00,-1.75E+03,53,1.49E+01,6.41E+00,1.13E+10,9.29E+09,4.20E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.87E-01,1.75E+03,0.00E+00,1.75E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.24E+01,2.33E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.46E+00,-1.50E+04,-1.25E+02,1.13E+03,7.64E+02,0.00E+00,0.00E+00,0.00E+00,-1.87E+03,53,1.49E+01,6.85E+00,1.13E+10,9.52E+09,4.50E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.19E-01,1.87E+03,0.00E+00,1.87E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.19E+01,2.31E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.43E+00,-1.50E+04,-1.25E+02,1.00E+03,7.64E+02,0.00E+00,0.00E+00,0.00E+00,-2.00E+03,53,1.49E+01,7.28E+00,1.13E+10,9.73E+09,4.80E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E-01,2.00E+03,0.00E+00,2.00E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.14E+01,2.29E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.40E+00,-1.50E+04,-1.25E+02,8.76E+02,7.65E+02,0.00E+00,0.00E+00,0.00E+00,-2.12E+03,53,1.49E+01,7.70E+00,1.13E+10,9.93E+09,5.10E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.81E-01,2.12E+03,0.00E+00,2.12E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.10E+01,2.27E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.37E+00,-1.50E+04,-1.25E+02,7.51E+02,7.65E+02,0.00E+00,0.00E+00,0.00E+00,-2.25E+03,53,1.49E+01,8.13E+00,1.13E+10,1.01E+10,5.40E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,2.25E+03,0.00E+00,2.25E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.05E+01,2.25E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.34E+00,-1.50E+04,-1.25E+02,6.26E+02,7.65E+02,0.00E+00,0.00E+00,0.00E+00,-2.37E+03,53,1.49E+01,8.54E+00,1.13E+10,1.03E+10,5.70E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.43E-01,2.37E+03,0.00E+00,2.37E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-5.01E+01,2.23E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.32E+00,-1.50E+04,-1.25E+02,5.01E+02,7.66E+02,0.00E+00,0.00E+00,0.00E+00,-2.50E+03,53,1.49E+01,8.96E+00,1.13E+10,1.06E+10,6.00E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.75E-01,2.50E+03,0.00E+00,2.50E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.98E+01,2.21E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.29E+00,-1.50E+04,-1.25E+02,3.76E+02,7.66E+02,0.00E+00,0.00E+00,0.00E+00,-2.62E+03,53,1.49E+01,9.37E+00,1.13E+10,1.08E+10,6.30E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.06E-01,2.62E+03,0.00E+00,2.62E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.94E+01,2.20E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.27E+00,-1.50E+04,-1.25E+02,2.51E+02,7.67E+02,0.00E+00,0.00E+00,0.00E+00,-2.75E+03,53,1.49E+01,9.78E+00,1.13E+10,1.10E+10,6.60E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.37E-01,2.75E+03,0.00E+00,2.75E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.90E+01,2.18E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.24E+00,-1.50E+04,-1.25E+02,1.26E+02,7.67E+02,0.00E+00,0.00E+00,0.00E+00,-2.87E+03,53,1.49E+01,1.02E+01,1.13E+10,1.12E+10,6.90E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.68E-01,2.87E+03,0.00E+00,2.87E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.86E+01,2.16E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.21E+00,-1.50E+04,-1.25E+02,1.24E+00,7.67E+02,0.00E+00,0.00E+00,0.00E+00,-3.00E+03,53,1.49E+01,1.06E+01,1.13E+10,1.13E+10,7.20E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,3.00E+03,0.00E+00,3.00E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.82E+01,2.14E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.18E+00,-1.50E+04,-1.25E+02,-1.24E+02,7.68E+02,0.00E+00,0.00E+00,0.00E+00,-3.12E+03,53,1.49E+01,1.10E+01,1.13E+10,1.14E+10,7.50E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E+00,3.12E+03,0.00E+00,3.12E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.77E+01,2.12E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.14E+00,-1.50E+04,-1.25E+02,-2.49E+02,7.68E+02,0.00E+00,0.00E+00,0.00E+00,-3.25E+03,53,1.49E+01,1.14E+01,1.13E+10,1.14E+10,7.80E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E+00,3.25E+03,0.00E+00,3.25E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.72E+01,2.10E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.09E+00,-1.50E+04,-1.25E+02,-3.74E+02,7.69E+02,0.00E+00,0.00E+00,0.00E+00,-3.37E+03,53,1.49E+01,1.18E+01,1.13E+10,1.13E+10,8.10E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E+00,3.37E+03,0.00E+00,3.37E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.64E+01,2.06E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,3.01E+00,-1.50E+04,-1.25E+02,-4.99E+02,7.69E+02,0.00E+00,0.00E+00,0.00E+00,-3.50E+03,53,1.49E+01,1.22E+01,1.13E+10,1.08E+10,8.40E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E+00,3.50E+03,0.00E+00,3.50E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.51E+01,2.00E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,2.85E+00,-1.50E+04,-1.25E+02,-6.24E+02,7.69E+02,0.00E+00,0.00E+00,0.00E+00,-3.62E+03,53,1.49E+01,1.25E+01,1.13E+10,9.87E+09,8.70E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E+00,3.62E+03,0.00E+00,3.62E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-4.27E+01,1.90E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,2.35E+00,-1.50E+04,-1.25E+02,-7.49E+02,7.70E+02,0.00E+00,0.00E+00,0.00E+00,-3.75E+03,53,1.49E+01,1.29E+01,1.13E+10,7.40E+09,9.00E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+00,3.75E+03,0.00E+00,3.75E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-3.52E+01,1.56E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,2.00E+00,-1.50E+04,-2.07E+01,-7.69E+02,7.70E+02,0.00E+00,0.00E+00,0.00E+00,-3.77E+03,53,1.49E+01,1.29E+01,1.13E+10,6.25E+09,9.05E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+00,3.77E+03,0.00E+00,3.77E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-3.00E+01,1.33E-01
1,0,0,0,0,0,8,112,2.36E+05,-1.50E+04,2.00E+00,-1.50E+04,-8.33E-03,-7.69E+02,7.70E+02,0.00E+00,0.00E+00,0.00E+00,-3.77E+03,53,1.49E+01,1.29E+01,1.13E+10,6.25E+09,9.05E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+00,3.77E+03,0.00E+00,3.77E+03,0.00E+00,0.00E+00,-1.50E+04,2.60E+01,-3.00E+01,1.33E-01
3,0,0,1,1,0,9,115,2.36E+05,0.00E+00,2.27E+00,0.00E+00,-2.00E-01,-7.69E+02,7.70E+02,0.00E+00,0.00E+00,0.00E+00,-3.77E+03,53,1.49E+01,1.29E+01,1.13E+10,7.14E+09,9.05E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+00,3.77E+03,0.00E+00,3.77E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,0,0,1,0,0,9,115,2.36E+05,0.00E+00,2.58E+00,0.00E+00,0.00E+00,-7.69E+02,7.70E+02,0.00E+00,0.00E+00,0.00E+00,-3.77E+03,53,1.49E+01,1.29E+01,1.13E+10,7.14E+09,9.35E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+00,3.77E+03,0.00E+00,3.77E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
3,0,0,1,0,0,9,115,2.36E+05,0.00E+00,2.63E+00,0.00E+00,0.00E+00,-7.69E+02,7.70E+02,0.00E+00,0.00E+00,0.00E+00,-3.77E+03,53,1.49E+01,1.29E+01,1.13E+10,7.14E+09,9.65E+02,32,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+00,3.77E+03,0.00E+00,3.77E+03,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00
